actual,predicted,absolute_error
1050.25,986.7615,63.488525390625
1798.38,1880.3174,81.93738281249989
1691.15,1627.5083,63.64169921875009
781.97,809.64246,27.672456054687473
1618.13,1648.1436,30.01355468749989
1276.06,1240.956,35.103945312499945
1800.86,1730.7734,70.0865624999999
1628.6,1693.1412,64.54123535156259
1531.2,1484.6903,46.509692382812545
1179.09,1256.1852,77.09518066406258
1897.87,1816.294,81.57605468749989
331.74,237.43683,94.30317138671876
1421.07,1392.2959,28.774101562499936
636.51,654.87634,18.36634277343751
431.17,478.35785,47.187849121093734
1696.72,1740.9985,44.27853515624997
1543.17,1495.1643,48.00569335937507
1419.34,1595.5085,176.16854492187508
794.7,806.8444,12.144421386718705
1770.37,1781.5938,11.22375000000011
1175.65,1234.4125,58.76247558593741
1905.5,1989.3494,83.849365234375
1429.72,1369.9241,59.79592773437503
1743.85,1720.7966,23.05336914062491
406.91,390.9439,15.966091308593775
1807.33,1810.7094,3.3793505859375728
320.12,324.36005,4.2400463867187455
616.24,603.5934,12.646616210937509
1485.4,1492.4976,7.097558593749909
1805.77,1857.8228,52.05275390625002
1606.63,1464.9781,141.6518505859376
1789.85,1723.9183,65.93166503906241
1432.79,1518.9865,86.19645019531254
748.57,753.18665,4.61664550781245
1758.03,1810.5955,52.56545898437503
1260.96,1180.3561,80.60392089843754
1639.55,1548.7777,90.77229003906245
1202.9,1235.475,32.57497558593741
1408.25,1301.1523,107.09765625
437.4,434.5373,2.8627075195312273
1624.01,1615.8397,8.170278320312491
1833.27,1850.9114,17.641376953125018
1661.61,1671.3798,9.7697607421876
1331.53,1227.777,103.75302246093747
1547.5,1614.4941,66.994140625
303.94,244.37401,59.56599182128906
1045.96,1032.5168,13.443154296875036
1485.59,1432.891,52.69900878906242
1847.84,1880.447,32.60702148437508
1870.43,1839.3704,31.059638671875064
765.13,798.9105,33.780522460937505
1849.58,1867.0466,17.466630859375073
1997.52,1978.4178,19.102153320312482
570.71,555.24414,15.465859375000036
1883.49,1801.5918,81.89820312500001
361.66,375.41156,13.751560058593725
1144.41,1245.771,101.36099609374992
1720.21,1818.6238,98.41377929687496
737.28,791.3071,54.02712890625003
1819.41,1924.125,104.71499999999992
535.67,583.1687,47.49870117187504
789.01,801.88995,12.879953613281259
621.12,711.54974,90.42974365234375
511.23,458.40558,52.82442138671877
1476.48,1453.2297,23.250263671875018
