actual,predicted,absolute_error
1743.85,1561.8721618652344,181.97783813476553
406.91,435.43766021728516,28.52766021728513
1807.33,1649.1971282958984,158.1328717041015
320.12,342.9444580078125,22.824458007812495
616.24,638.7043685913086,22.464368591308585
1485.4,1105.771873474121,379.628126525879
1805.77,1722.5191192626953,83.25088073730467
1606.63,1229.7907257080078,376.8392742919923
1789.85,1571.0606689453125,218.7893310546874
1432.79,1110.0884590148926,322.7015409851074
748.57,729.7399559020996,18.83004409790044
1758.03,1676.9383926391602,81.09160736083982
1260.96,1123.8437690734863,137.1162309265137
1639.55,1268.9363899230957,370.61361007690425
1202.9,988.5435066223145,214.35649337768564
1408.25,1201.9074630737305,206.34253692626953
437.4,409.1535110473633,28.246488952636696
1624.01,1220.060115814209,403.949884185791
1833.27,1747.2592697143555,86.01073028564451
1661.61,1358.8341064453125,302.7758935546874
1331.53,1050.3647384643555,281.1652615356445
1547.5,1220.5693588256836,326.9306411743164
303.94,258.3428649902344,45.59713500976562
1045.96,867.7024955749512,178.25750442504886
1485.59,1123.8358612060547,361.75413879394523
1847.84,1713.8095245361328,134.0304754638671
1870.43,1725.579719543457,144.85028045654303
765.13,744.3727760314941,20.757223968505855
1849.58,1793.5479049682617,56.03209503173821
1997.52,1814.5268783569336,182.9931216430664
570.71,514.5891780853271,56.12082191467289
1883.49,1693.427261352539,190.06273864746095
361.66,326.05532455444336,35.604675445556666
1144.41,952.0006370544434,192.40936294555672
1720.21,1736.602310180664,16.392310180664026
737.28,632.7992763519287,104.48072364807126
1819.41,1729.8646850585938,89.54531494140633
535.67,598.5594501495361,62.889450149536174
789.01,762.0224990844727,26.987500915527335
621.12,689.3182830810547,68.19828308105468
511.23,474.49840927124023,36.731590728759784
1476.48,1265.268367767334,211.21163223266603
