actual,predicted,absolute_error
950.24,878.9969482421875,71.24305175781251
303.2,329.7445068359375,26.54450683593751
1737.86,1249.944091796875,487.9159082031249
448.34,471.7179260253906,23.37792602539065
1730.86,1276.3731689453125,454.4868310546874
726.14,682.368896484375,43.771103515624986
1376.59,1000.1434326171875,376.4465673828124
978.13,1002.18994140625,24.059941406250005
1339.93,1033.68017578125,306.24982421875006
1435.34,1049.299072265625,386.0409277343749
1653.69,1257.375244140625,396.31475585937505
1145.33,899.9843139648438,245.34568603515618
540.97,507.294921875,33.67507812500003
1364.54,1028.2276611328125,336.31233886718746
830.07,818.1016235351562,11.9683764648438
1871.76,1257.632080078125,614.127919921875
2014.72,1303.35205078125,711.36794921875
1155.05,1116.7999267578125,38.250073242187455
1110.55,875.31298828125,235.23701171874995
1432.75,1285.1693115234375,147.5806884765625
1553.21,1359.2752685546875,193.93473144531254
1483.33,1214.515380859375,268.8146191406249
844.9,796.3856201171875,48.51437988281248
682.22,581.92822265625,100.29177734375003
1666.52,1044.493408203125,622.026591796875
1844.58,1310.7041015625,533.8758984374999
1410.58,1065.5855712890625,344.9944287109374
872.19,850.900390625,21.289609375000055
1685.92,1238.86181640625,447.0581835937501
1569.37,1394.13427734375,175.2357226562499
1829.06,1282.7784423828125,546.2815576171874
664.43,595.6254272460938,68.8045727539062
924.9,1182.944580078125,258.044580078125
1878.06,1311.5040283203125,566.5559716796874
1760.0,1281.956298828125,478.043701171875
1624.58,1290.296142578125,334.2838574218749
1903.76,1301.1611328125,602.5988671875
457.49,429.12860107421875,28.36139892578126
1516.43,1264.0479736328125,252.38202636718756
1676.48,1172.10888671875,504.37111328125
1029.87,967.97705078125,61.89294921874989
1120.1,1124.709228515625,4.609228515625091
363.02,312.144287109375,50.87571289062498
1311.23,993.1871948242188,318.04280517578127
1899.69,1350.57470703125,549.11529296875
785.59,874.0883178710938,88.49831787109372
1740.85,1277.5350341796875,463.3149658203124
1842.1,1379.5294189453125,462.5705810546874
1549.82,1110.2646484375,439.55535156249994
1724.68,1193.48486328125,531.1951367187501
879.65,1004.4290771484375,124.77907714843752
1682.62,1440.6953125,241.9246874999999
1522.45,1087.658447265625,434.79155273437505
1164.2,1051.35009765625,112.84990234375005
1455.37,1031.61181640625,423.7581835937499
1496.46,1241.7664794921875,254.69352050781254
1503.98,991.4475708007812,512.5324291992188
671.06,641.5198974609375,29.540102539062445
1715.29,1266.3253173828125,448.96468261718746
1536.6,1092.283447265625,444.3165527343749
713.71,842.7073974609375,128.99739746093746
628.4,601.5393676757812,26.860632324218727
897.78,1008.9168701171875,111.13687011718753
1249.66,1174.192138671875,75.46786132812508
1599.27,1224.750732421875,374.519267578125
710.25,920.203857421875,209.953857421875
1561.63,1236.5809326171875,325.0490673828126
1048.28,791.7158813476562,256.5641186523437
1271.52,1146.405517578125,125.11448242187498
1707.38,1443.061279296875,264.3187207031251
1921.18,1412.338623046875,508.84137695312506
731.28,676.6630859375,54.61691406249997
2079.14,1359.0362548828125,720.1037451171874
1360.76,1050.0208740234375,310.7391259765625
1587.8,1080.5791015625,507.22089843749995
799.12,641.0159912109375,158.1040087890625
1810.37,1164.5245361328125,645.8454638671874
225.12,178.0425262451172,47.07747375488282
1776.62,1252.082763671875,524.5372363281249
676.38,674.21435546875,2.1656445312499955
1265.57,1371.8309326171875,106.26093261718756
1050.25,824.7640991210938,225.48590087890625
1798.38,1295.7596435546875,502.6203564453126
1691.15,1142.9871826171875,548.1628173828126
781.97,781.0779418945312,0.8920581054687773
1618.13,1314.5498046875,303.5801953125001
1276.06,1107.0877685546875,168.97223144531245
1800.86,1193.51318359375,607.3468164062499
1628.6,1150.8028564453125,477.7971435546874
1531.2,1030.6209716796875,500.57902832031255
1179.09,1203.36669921875,24.276699218750082
1897.87,1239.3355712890625,658.5344287109374
331.74,206.83966064453125,124.90033935546876
1421.07,1002.9815063476562,418.0884936523437
636.51,582.4386596679688,54.07134033203124
431.17,444.72247314453125,13.552473144531234
1696.72,1202.810546875,493.909453125
1543.17,1087.6790771484375,455.4909228515626
1419.34,1324.16943359375,95.17056640624992
794.7,868.2850341796875,73.58503417968745
1770.37,1324.350341796875,446.0196582031249
1175.65,1281.97998046875,106.32998046874991
1905.5,1338.0457763671875,567.4542236328125
1429.72,1223.40771484375,206.31228515625003
1743.85,1166.7744140625,577.0755859374999
406.91,384.0963134765625,22.813686523437525
1807.33,1265.205322265625,542.1246777343749
320.12,318.5865478515625,1.5334521484375045
616.24,627.815673828125,11.575673828124991
1485.4,1041.8736572265625,443.5263427734376
1805.77,1265.62060546875,540.14939453125
1606.63,1258.9326171875,347.6973828125001
1789.85,1190.1749267578125,599.6750732421874
1432.79,1082.985595703125,349.80440429687496
748.57,731.29052734375,17.27947265625005
1758.03,1276.5291748046875,481.5008251953125
1260.96,1291.9560546875,30.996054687499964
1639.55,1302.9764404296875,336.57355957031245
1202.9,962.9474487304688,239.95255126953134
1408.25,1314.5362548828125,93.7137451171875
437.4,395.0433349609375,42.35666503906248
1624.01,1183.497314453125,440.512685546875
1833.27,1280.58837890625,552.68162109375
1661.61,1171.8941650390625,489.7158349609374
1331.53,1177.8485107421875,153.68148925781247
1547.5,1185.520263671875,361.979736328125
303.94,212.35015869140625,91.58984130859375
1045.96,903.39111328125,142.56888671875004
1485.59,1039.9678955078125,445.6221044921874
1847.84,1380.63916015625,467.2008398437499
1870.43,1308.154296875,562.2757031250001
765.13,827.739501953125,62.609501953125005
1849.58,1289.189453125,560.3905468749999
1997.52,1307.018310546875,690.501689453125
570.71,520.231689453125,50.478310546875036
1883.49,1251.208740234375,632.281259765625
361.66,328.65179443359375,33.008205566406275
1144.41,926.6656494140625,217.74435058593758
1720.21,1256.865478515625,463.34452148437504
737.28,699.79345703125,37.48654296874997
1819.41,1317.7799072265625,501.6300927734376
535.67,614.228271484375,78.55827148437504
789.01,840.9559936523438,51.94599365234376
621.12,669.004638671875,47.884638671874995
511.23,585.46435546875,74.23435546874998
1476.48,1215.138916015625,261.341083984375
