actual,predicted,absolute_error
1666.52,1448.867,217.65305664062498
1844.58,1860.8755,16.295488281250073
1410.58,1438.4058,27.825761718750073
872.19,850.7219,21.468076171875055
1685.92,1674.1641,11.755937500000073
1569.37,1573.2917,3.921748046875109
1829.06,1863.5432,34.483212890625055
664.43,592.65027,71.77973144531245
924.9,1131.5039,206.60390625000002
1878.06,1868.9133,9.146669921874945
1760.0,1841.2292,81.229248046875
1624.58,1563.7512,60.82877929687493
1903.76,2003.0607,99.30066894531251
457.49,497.17526,39.685262451171866
1516.43,1530.6826,14.252617187499936
1676.48,1529.4923,146.98769042968752
1029.87,949.8036,80.06641113281239
1120.1,1146.0366,25.93662109375009
363.02,361.5633,1.4567065429687318
1311.23,1327.7449,16.514873046874982
1899.69,2050.937,151.24701171874995
785.59,898.5326,112.94259277343747
1740.85,1829.9261,89.07614746093759
1842.1,1965.6821,123.58212890625009
1549.82,1549.0277,0.7922900390624363
1724.68,1635.506,89.17401855468756
879.65,954.71173,75.06173095703127
1682.62,1789.8959,107.27587402343761
1522.45,1531.5215,9.071484374999955
1164.2,1122.3942,41.805834960937545
1455.37,1442.4725,12.89746582031239
1496.46,1552.2534,55.793417968749964
1503.98,1471.614,32.36598632812502
671.06,663.8611,7.198916015624945
1715.29,1772.9156,57.625649414062536
1536.6,1493.4908,43.10915527343741
713.71,843.0693,129.3592749023437
628.4,559.6775,68.72250976562498
897.78,917.14667,19.366667480468777
1249.66,1356.9028,107.24283203124992
1599.27,1638.3405,39.07045410156252
710.25,924.2972,214.04718017578125
1561.63,1536.0969,25.53307617187511
1048.28,992.8239,55.45608642578122
1271.52,1306.9102,35.39015625000002
1707.38,1632.0275,75.35253417968761
1921.18,2046.1952,125.01519042968744
731.28,807.5862,76.30618164062503
2079.14,1917.5967,161.54332031249987
1360.76,1411.6423,50.88233398437501
1587.8,1505.6646,82.13544921874995
799.12,794.16974,4.9502612304687545
1810.37,1731.3386,79.03137695312489
225.12,205.7645,19.35550415039063
1776.62,1781.4797,4.859736328125109
676.38,644.10266,32.277338867187495
1265.57,1386.1622,120.59223144531256
1050.25,1026.6832,23.5667724609375
1798.38,1874.2487,75.86865722656239
1691.15,1609.2444,81.90561523437509
781.97,819.6216,37.65158203124997
1618.13,1663.9967,45.86670410156239
1276.06,1253.48,22.580019531249945
1800.86,1743.7542,57.1058496093749
1628.6,1701.9941,73.39414062500009
1531.2,1483.7842,47.415820312500045
1179.09,1268.843,89.75301757812508
1897.87,1817.5055,80.36450683593739
331.74,234.32074,97.41926025390626
1421.07,1339.3839,81.68608886718744
636.51,692.01184,55.50184082031251
431.17,476.3398,45.16981323242186
1696.72,1734.4075,37.68747070312497
1543.17,1526.8552,16.314775390625073
1419.34,1628.4071,209.06710449218758
794.7,804.93304,10.233044433593705
1770.37,1800.4575,30.08751953125011
1175.65,1237.7107,62.06069335937491
1905.5,1989.0935,83.593505859375
1429.72,1394.5804,35.13955566406253
1743.85,1718.1274,25.72255859374991
406.91,394.14355,12.766445312500025
1807.33,1815.1666,7.836625976562573
320.12,336.58838,16.468378906249995
616.24,611.35266,4.887338867187509
1485.4,1487.9838,2.583764648437409
1805.77,1852.9164,47.14638183593752
1606.63,1484.3357,122.29430664062511
1789.85,1721.1053,68.74465332031241
1432.79,1527.936,95.14603515625004
748.57,755.433,6.86298339843745
1758.03,1822.5201,64.49014160156253
1260.96,1179.2955,81.66446777343754
1639.55,1567.2225,72.32746582031245
1202.9,1243.0142,40.11416015624991
1408.25,1299.8073,108.4427490234375
437.4,434.51794,2.8820556640624773
1624.01,1628.4678,4.457773437500009
1833.27,1863.5099,30.239887695312518
1661.61,1679.1315,17.5214697265626
1331.53,1250.533,80.99704101562497
1547.5,1621.7017,74.20166015625
303.94,254.03148,49.90852111816406
1045.96,1059.385,13.425009765624964
1485.59,1434.1046,51.48538574218742
1847.84,1897.085,49.24496093750008
1870.43,1852.4546,17.975410156250064
765.13,799.57336,34.443364257812505
1849.58,1843.9158,5.664228515624927
1997.52,1974.7212,22.798808593749982
570.71,545.2378,25.472207031250036
1883.49,1805.1194,78.37061523437501
361.66,381.41803,19.758029785156225
1144.41,1253.916,109.50601562499992
1720.21,1837.8469,117.63692382812496
737.28,830.1682,92.88821289062503
1819.41,1921.8181,102.40811523437492
535.67,621.91,86.23997314453129
789.01,876.3167,87.30671142578126
621.12,711.3114,90.1914013671875
511.23,481.91284,29.317158203125018
1476.48,1471.7461,4.733906250000018
