actual,predicted,absolute_error
1522.45,1535.5739,13.123852539062455
1164.2,1116.8502,47.349780273437545
1455.37,1440.4445,14.92554199218739
1496.46,1552.4199,55.959921874999964
1503.98,1487.3271,16.652851562500018
671.06,664.2041,6.855898437499945
1715.29,1770.6713,55.381264648437536
1536.6,1467.2693,69.33071289062491
713.71,843.0609,129.35091308593746
628.4,557.23895,71.16104736328123
897.78,909.7297,11.949675292968777
1249.66,1341.2366,91.57657226562492
1599.27,1649.2953,50.02528808593752
710.25,883.85767,173.607666015625
1561.63,1526.0378,35.59215820312511
1048.28,975.1172,73.16281249999997
1271.52,1277.7108,6.190815429687518
1707.38,1609.7261,97.65392578125011
1921.18,2047.9597,126.77971679687494
731.28,777.1233,45.84329101562503
2079.14,1916.393,162.74705566406237
1360.76,1383.9504,23.19043945312501
1587.8,1510.5515,77.24848632812495
799.12,766.9083,32.211674804687505
1810.37,1742.0383,68.33166992187489
225.12,203.72345,21.396550292968755
1776.62,1780.1997,3.579707031250109
676.38,667.5776,8.802424316406245
1265.57,1384.259,118.68903320312506
1050.25,992.5653,57.6846923828125
1798.38,1883.8748,85.49475585937489
1691.15,1616.0146,75.13535156250009
781.97,812.29736,30.327363281249973
1618.13,1651.7435,33.61353027343739
1276.06,1249.2823,26.777651367187445
1800.86,1738.5382,62.3217919921874
1628.6,1695.3439,66.74387207031259
1531.2,1482.2747,48.925341796875045
1179.09,1261.0138,81.92379394531258
1897.87,1815.1298,82.74023925781239
331.74,242.20403,89.53597473144532
1421.07,1391.8096,29.260429687499936
636.51,652.46466,15.954660644531259
431.17,467.66537,36.49537475585936
1696.72,1743.036,46.31601074218747
1543.17,1499.8218,43.34822265625007
1419.34,1603.8895,184.54952636718758
794.7,804.90717,10.207165527343705
1770.37,1778.5369,8.16686523437511
1175.65,1234.8389,59.18886718749991
1905.5,1986.584,81.083984375
1429.72,1376.6241,53.09585449218753
1743.85,1726.8384,17.01162109374991
406.91,376.36404,30.5459558105469
1807.33,1810.845,3.5149707031250728
320.12,324.56705,4.4470471191406205
616.24,605.6256,10.614389648437509
1485.4,1493.1274,7.727441406249909
1805.77,1846.4883,40.71828125000002
1606.63,1453.0642,153.5657910156251
1789.85,1720.0845,69.76552734374991
1432.79,1522.8336,90.04361816406254
748.57,757.0637,8.49372070312495
1758.03,1812.5715,54.54153320312503
1260.96,1173.7891,87.17093750000004
1639.55,1561.9927,77.55732421874995
1202.9,1233.3827,30.48269042968741
1408.25,1291.7804,116.4696044921875
437.4,429.49066,7.909338378906227
1624.01,1610.4678,13.542226562499991
1833.27,1844.3447,11.074726562500018
1661.61,1668.4788,6.8687597656251
1331.53,1235.4543,96.07565429687497
1547.5,1609.0872,61.587158203125
303.94,244.36942,59.57058471679687
1045.96,1029.7523,16.207680664062536
1485.59,1431.3689,54.22110351562492
1847.84,1868.494,20.654018554687582
1870.43,1836.9509,33.479072265625064
765.13,807.4559,42.325871582031255
1849.58,1858.6245,9.044511718750073
1997.52,1969.1643,28.355693359374982
570.71,566.12244,4.587563476562536
1883.49,1801.9492,81.54078125000001
361.66,372.4295,10.769504394531225
1144.41,1244.5945,100.18448242187492
1720.21,1824.0078,103.79781249999996
737.28,791.40796,54.12795898437503
1819.41,1922.5222,103.11221679687492
535.67,585.8026,50.13261230468754
789.01,864.03467,75.02466796875001
621.12,705.919,84.79900634765625
511.23,467.22327,44.00673339843752
1476.48,1451.3771,25.102924804687518
